TIME,CH3
-0.000400992,0.16
-0.00040096,0.0799999
-0.000400928,0.16
-0.000400896,0.0799999
-0.000400864,0.16
-0.000400832,0.0799999
-0.000400512,0.16
-0.00040048,0.0799999
-0.000400416,0.16
-0.000400384,0.0799999
-0.000400256,0.16
-0.000400224,0.0799999
-0.000399904,0.16
-0.000399872,0.0799999
-0.000399776,0.16
-0.000399712,0.0799999
-0.000399648,0.16
-0.000399616,0.0799999
-0.00039936,0.16
-0.000399328,0.0799999
-0.000399296,0.16
-0.000399264,0.0799999
-0.000399136,0.16
-0.000399104,0.0799999
-0.00039888,0.16
-0.000398848,0.0799999
-0.000398304,0.16
-0.000398272,0.0799999
-0.000398144,0.16
-0.000398112,0.0799999
-0.000397888,0.16
-0.000397856,0.0799999
-0.000397568,0.16
-0.000397536,0.0799999
-0.000397408,0.16
-0.000397376,0.0799999
-0.000397248,0.16
-0.000397216,0.0799999
-0.000396544,0.16
-0.000396512,0.0799999
-0.00039648,0.16
-0.000396448,0.0799999
-0.000395808,0.16
-0.000395744,0.0799999
-0.000395712,0.16
-0.000395648,0.0799999
-0.000395616,0.16
-0.000395584,0.0799999
-0.000395424,0.16
-0.000395392,0.0799999
-0.000395328,0.16
-0.000395296,0.0799999
-0.000395264,0.16
-0.000395232,0.0799999
-0.000395136,0.16
-0.000395104,0.0799999
-0.000395008,0.16
-0.000394944,0.0799999
-0.00039488,0.16
-0.000394816,0.0799999
-0.000394784,0.16
-0.000394752,0.0799999
-0.00039472,0.16
-0.000394656,0.0799999
-0.000394624,0.16
-0.000394592,0.0799999
-0.000394368,0.16
-0.00039424,0.0799999
-0.000394208,0.16
-0.000394176,0.0799999
-0.000394112,0.16
-0.00039408,0.0799999
-0.000394048,0.16
-0.000393952,0.0799999
-0.000393696,0.16
-0.000393664,0.0799999
-0.0003936,0.16
-0.000393472,0.0799999
-0.00039344,0.16
-0.000393408,0.0799999
-0.000393312,0.16
-0.00039328,0.0799999
-0.000393088,0.16
-0.000393056,0.0799999
-0.000392992,0.16
-0.000392928,0.0799999
-0.000392704,0.16
-0.000392672,0.0799999
-0.00039264,0.16
-0.000392544,0.0799999
-0.000392512,0.16
-0.00039248,0.0799999
-0.000392416,0.16
-0.000392352,0.0799999
-0.00039232,0.16
-0.000392288,0.0799999
-0.000392224,0.16
-0.000392192,0.0799999
-0.000392096,0.16
-0.000392064,0.0799999
-0.000392,0.16
-0.000391968,0.0799999
-0.000391776,0.16
-0.000391744,0.0799999
-0.000391712,0.16
-0.00039168,0.0799999
-0.00039152,0.16
-0.000391488,0.0799999
-0.000391328,0.16
-0.000391296,0.0799999
-0.000391232,0.16
-0.0003912,0.0799999
-0.00039104,0.16
-0.000391008,0.0799999
-0.000388384,0.16
-0.000388352,0.0799999
-0.000388192,0.16
-0.00038816,0.0799999
-0.000387968,0.16
-0.000387936,0.0799999
-0.000387744,0.16
-0.000387712,0.0799999
-0.000387648,0.16
-0.000387616,0.0799999
-0.000387552,0.16
-0.00038752,0.0799999
-0.00038736,0.16
-0.000387328,0.0799999
-0.000386944,0.16
-0.000386912,0.0799999
